,entry_id,Date,Time,Ethanol,humidity,methane,temperature,Hour,Mins,Secs,Year,Month,Day,E1,H1,M1,T1,E2,H2,M2,T2,Spoiled
2464,2465,2022-07-01,22:18:09,301,89.0,283.0,32.7,22,18,9,2022,7,1,302.6,88.6,283.6,32.8,302.5757254818894,88.59728506787329,283.5991531404375,32.79963525565465,No
2465,2466,2022-07-01,22:18:26,308,88.0,284.0,32.8,22,18,26,2022,7,1,302.8,88.6,283.6,32.760000000000005,302.77595859300726,88.59728506787329,283.5991531404375,32.759926695174094,No
2466,2467,2022-07-01,22:18:43,301,89.0,284.0,32.8,22,18,43,2022,7,1,304.2,88.6,283.6,32.8,304.1666919322075,88.59728506787329,283.5991531404376,32.79987804810036,No
2467,2468,2022-07-01,22:19:00,303,88.0,283.0,32.8,22,19,0,2022,7,1,304.2,88.6,284.6,32.8,304.16669193220747,88.5972850678733,284.58940286616377,32.799878048100354,No
2468,2469,2022-07-01,22:19:17,308,89.0,284.0,32.9,22,19,17,2022,7,1,303.2,88.8,284.8,32.8,303.17855577884893,88.79818594104307,284.78967003230395,32.79987804810036,No
2469,2470,2022-07-01,22:19:34,301,89.0,288.0,32.7,22,19,34,2022,7,1,303.0,88.8,284.6,32.82,302.9751104711422,88.79818594104307,284.5879885527959,32.81982923789505,No
2470,2471,2022-07-01,22:19:52,303,89.0,285.0,32.8,22,19,52,2022,7,1,302.8,88.8,284.8,32.8,302.7746139526403,88.79818594104307,284.78967003230395,32.79975609710756,No
2471,2472,2022-07-01,22:20:09,300,89.0,283.0,32.9,22,20,9,2022,7,1,301.4,88.8,284.8,32.800000000000004,301.39655256860806,88.79818594104307,284.78967003230395,32.79975609710756,No
2472,2473,2022-07-01,22:20:26,302,88.0,284.0,32.7,22,20,26,2022,7,1,301.6,88.8,283.8,32.8,301.59654852027165,88.79818594104307,283.79802855571137,32.79975609710756,No
2473,2474,2022-07-01,22:20:43,301,89.0,284.0,32.9,22,20,43,2022,7,1,301.2,88.8,284.2,32.8,301.1981391732309,88.79818594104307,284.19244511248553,32.79975609710756,No
2474,2475,2022-07-01,22:21:00,302,89.0,283.0,32.7,22,21,0,2022,7,1,301.4,88.8,284.6,32.6,301.3992042440318,88.79818594104307,284.5935576983167,32.596015047797806,No
2475,2476,2022-07-01,22:21:17,301,89.0,287.0,32.8,22,21,17,2022,7,1,301.2,89.2,284.8,32.6,301.1994698475811,89.19821826280624,284.7938307141148,32.596015047797806,No
2476,2477,2022-07-01,22:21:34,301,89.0,285.0,31.9,22,21,34,2022,7,1,303.2,89.4,284.4,32.56,303.15028126936875,89.39732142857142,284.3893140715785,32.55655847677771,No
2477,2478,2022-07-01,22:21:51,301,90.0,285.0,32.7,22,21,51,2022,7,1,303.0,89.4,284.6,32.54,302.9482200647249,89.39732142857142,284.59071395694497,32.53668488183585,No
2478,2479,2022-07-01,22:22:08,311,90.0,282.0,32.7,22,22,8,2022,7,1,303.4,89.4,284.8,32.54,303.3512757934003,89.39732142857142,284.7868223703788,32.53668488183585,No
2479,2480,2022-07-01,22:22:25,301,89.0,284.0,32.6,22,22,25,2022,7,1,303.8,89.4,284.8,32.7,303.7554054372434,89.39732142857142,284.7868223703788,32.69987767515459,No
2480,2481,2022-07-01,22:22:43,303,89.0,288.0,32.8,22,22,43,2022,7,1,304.2,89.2,285.0,32.7,304.1606132940427,89.19821826280624,284.9859641865015,32.69987767515459,No
2481,2482,2022-07-01,22:23:00,303,89.0,285.0,32.7,22,23,0,2022,7,1,302.8,89.0,285.4,32.720000000000006,302.7968206331213,89.0,285.39218117743224,32.719828715591525,No
2482,2483,2022-07-01,22:23:17,303,89.0,286.0,32.7,22,23,17,2022,7,1,302.8,89.0,285.2,32.78,302.7968206331213,89.0,285.18964572965433,32.77982929738447,No
2483,2484,2022-07-01,22:23:34,304,89.0,284.0,32.8,22,23,34,2022,7,1,303.2,89.0,284.6,32.779999999999994,303.1941857165792,89.0,284.59634214783347,32.77982929738447,No
2484,2485,2022-07-01,22:23:51,301,89.0,283.0,32.9,22,23,51,2022,7,1,305.0,89.0,284.4,32.779999999999994,304.9546670945343,89.0,284.39634669443734,32.77982929738447,No
2485,2486,2022-07-01,22:24:08,305,89.0,285.0,32.8,22,24,8,2022,7,1,305.2,89.0,284.4,32.779999999999994,305.1567232152129,89.0,284.3963466944373,32.77982929738447,No
2486,2487,2022-07-01,22:24:25,312,89.0,284.0,32.7,22,24,25,2022,7,1,305.4,89.0,284.8,32.779999999999994,305.3577196801526,89.0,284.7952175672442,32.77982929738447,No
2487,2488,2022-07-01,22:24:42,304,89.0,286.0,32.7,22,24,42,2022,7,1,305.4,89.0,286.4,32.739999999999995,305.3577196801526,89.0,286.3798029162349,32.73992673992674,No
2488,2489,2022-07-01,22:24:59,305,89.0,286.0,32.8,22,24,59,2022,7,1,305.0,89.0,286.6,32.760000000000005,304.9546670945343,89.0,286.58117958591794,32.75980504108063,No
2489,2490,2022-07-01,22:25:16,301,89.0,291.0,32.7,22,25,16,2022,7,1,303.4,89.0,286.8,32.8,303.3939148962265,89.0,286.784260810899,32.79975609710756,No
2490,2491,2022-07-01,22:25:33,303,89.0,286.0,32.9,22,25,33,2022,7,1,304.6,89.0,287.4,32.84,304.57054712015946,89.0,287.3825388541292,32.83980471389245,No
2491,2492,2022-07-01,22:25:51,304,89.0,285.0,32.9,22,25,51,2022,7,1,304.4,89.0,287.4,32.88,304.37058526579864,89.0,287.3825388541292,32.87970726990848,No
2492,2493,2022-07-01,22:26:08,310,89.0,289.0,32.9,22,26,8,2022,7,1,304.8,89.0,287.6,32.879999999999995,304.7774371760608,89.0,287.5770608751962,32.87970726990848,No
2493,2494,2022-07-01,22:26:25,304,89.0,286.0,33.0,22,26,25,2022,7,1,305.0,89.0,287.4,32.839999999999996,304.97925843013445,89.0,287.37428268458024,32.83956132999595,No
2494,2495,2022-07-01,22:26:42,303,89.0,292.0,32.7,22,26,42,2022,7,1,305.0,89.0,287.4,32.82000000000001,304.97925843013445,89.0,287.3742826845802,32.81958614999377,No
2495,2496,2022-07-01,22:26:59,304,89.0,285.0,32.7,22,26,59,2022,7,1,304.8,89.0,286.8,32.779999999999994,304.78518147298627,89.0,286.7760389807554,32.779586801658134,No
2496,2497,2022-07-01,22:27:16,304,89.0,285.0,32.8,22,27,16,2022,7,1,304.4,89.0,286.8,32.739999999999995,304.3809865695855,89.0,286.7760389807554,32.73992673992674,No
2497,2498,2022-07-01,22:27:33,309,89.0,286.0,32.7,22,27,33,2022,7,1,306.0,89.0,285.6,32.760000000000005,305.96224306183274,89.0,285.5991590749825,32.759926695174094,No
2498,2499,2022-07-01,22:27:50,302,89.0,286.0,32.8,22,27,50,2022,7,1,306.0,89.0,285.8,32.760000000000005,305.96224306183274,89.0,285.79943899018235,32.759926695174094,No
2499,2500,2022-07-01,22:28:07,311,89.0,286.0,32.8,22,28,7,2022,7,1,306.0,89.0,286.0,32.8,305.9622430618326,89.0,286.0,32.79963525565465,No
2500,2501,2022-07-01,22:28:24,304,89.0,286.0,32.7,22,28,24,2022,7,1,304.8,89.0,286.2,32.82000000000001,304.76711051998683,89.0,286.1994421199442,32.8197082484895,No
2501,2502,2022-07-01,22:28:42,304,89.0,286.0,33.0,22,28,42,2022,7,1,305.0,89.0,286.2,32.8,304.9702554581341,89.0,286.1994421199442,32.79963525565465,No
2502,2503,2022-07-01,22:28:58,303,89.0,287.0,32.8,22,28,58,2022,7,1,303.8,89.0,286.2,32.779999999999994,303.7981582328032,89.0,286.1994421199442,32.779586801658134,No
2503,2504,2022-07-01,22:29:16,303,89.0,286.0,32.7,22,29,16,2022,7,1,304.6,89.0,286.8,32.82,304.58877262225144,89.0,286.7952800648024,32.81958614999377,No
2504,2505,2022-07-01,22:29:33,305,89.0,286.0,32.7,22,29,33,2022,7,1,306.6,89.0,286.8,32.82,306.5450705351686,89.0,286.7952800648024,32.81958614999377,No
2505,2506,2022-07-01,22:29:50,308,89.0,289.0,32.9,22,29,50,2022,7,1,307.0,89.0,286.8,32.88,306.9523409003354,89.0,286.7952800648024,32.8792215366879,No
2506,2507,2022-07-01,22:30:07,314,89.0,286.0,33.0,22,30,7,2022,7,1,307.4,89.0,286.6,32.879999999999995,307.3606948896104,89.0,286.59360249764967,32.8792215366879,No
2507,2508,2022-07-01,22:30:24,305,89.0,287.0,33.1,22,30,24,2022,7,1,309.0,89.2,286.6,32.879999999999995,308.9522272207687,89.19821826280624,286.59360249764967,32.8792215366879,No
2508,2509,2022-07-01,22:30:41,305,89.0,285.0,32.7,22,30,41,2022,7,1,308.8,89.2,286.0,32.86,308.7504649977125,89.19821826280624,285.9986013883421,32.859198094370775,No
2509,2510,2022-07-01,22:30:58,313,90.0,286.0,32.7,22,30,58,2022,7,1,308.8,89.2,286.0,32.82000000000001,308.7504649977126,89.19821826280624,285.99860138834214,32.819345272211606,No
2510,2511,2022-07-01,22:31:15,307,89.0,286.0,32.8,22,31,15,2022,7,1,309.2,89.2,285.6,32.760000000000005,309.1582302450924,89.19821826280624,285.5991590749825,32.759926695174094,No
2511,2512,2022-07-01,22:31:32,314,89.0,286.0,32.8,22,31,32,2022,7,1,309.6,89.2,285.8,32.760000000000005,309.5670739840151,89.19821826280624,285.7994389901823,32.759926695174094,No
2512,2513,2022-07-01,22:31:50,307,89.0,285.0,32.8,22,31,50,2022,7,1,308.2,89.0,285.8,32.760000000000005,308.17259795399843,89.0,285.79943899018235,32.759926695174094,No
2513,2514,2022-07-01,22:32:07,307,89.0,286.0,32.7,22,32,7,2022,7,1,308.2,89.0,287.0,32.739999999999995,308.1725979539984,89.0,286.97797348329567,32.73992673992674,No
2514,2515,2022-07-01,22:32:24,306,89.0,286.0,32.7,22,32,24,2022,7,1,307.0,89.0,286.6,32.720000000000006,306.99869706010924,89.0,286.5729693957733,32.71995118974985,No
2515,2516,2022-07-01,22:32:41,307,89.0,292.0,32.7,22,32,41,2022,7,1,306.6,89.2,287.0,32.68,306.5966048586262,89.19821826280624,286.9751422359387,32.67995095033722,No
2516,2517,2022-07-01,22:32:58,308,89.0,284.0,32.7,22,32,58,2022,7,1,306.8,89.2,287.2,32.7,306.7955609849083,89.19821826280624,287.17594718291747,32.69987767515459,No
2517,2518,2022-07-01,22:33:15,305,90.0,287.0,32.6,22,33,15,2022,7,1,307.2,89.2,287.4,32.7,307.1955534819908,89.19821826280624,287.3770333449249,32.69987767515459,No
2518,2519,2022-07-01,22:33:32,308,89.0,287.0,32.8,22,33,32,2022,7,1,307.4,89.2,286.2,32.74,307.39528795811515,89.19821826280624,286.1952256778192,32.73968261149283,No
2519,2520,2022-07-01,22:33:49,308,89.0,287.0,32.7,22,33,49,2022,7,1,307.0,89.2,287.4,32.760000000000005,306.99477549137293,89.19821826280624,287.39363294794896,32.75968226838699,No
2520,2521,2022-07-01,22:34:06,308,89.0,286.0,32.9,22,34,6,2022,7,1,309.0,89.2,288.0,32.779999999999994,308.9693154996066,89.19821826280624,287.9902921548416,32.77982929738447,No
2521,2522,2022-07-01,22:34:23,306,89.0,290.0,32.8,22,34,23,2022,7,1,308.6,89.4,287.6,32.8,308.56469355683606,89.39732142857142,287.5852709862579,32.79975609710756,No
2522,2523,2022-07-01,22:34:40,315,90.0,290.0,32.7,22,34,40,2022,7,1,309.0,89.4,287.4,32.8,308.96408781354427,89.39732142857142,287.3838934007684,32.79975609710756,No
2523,2524,2022-07-01,22:34:58,306,90.0,285.0,32.9,22,34,58,2022,7,1,308.4,89.4,287.2,32.78000000000001,308.35558790122934,89.39732142857142,287.1813874377354,32.77982929738447,No
2524,2525,2022-07-01,22:35:15,310,89.0,286.0,32.7,22,35,15,2022,7,1,308.2,89.4,286.6,32.760000000000005,308.15196552794464,89.39732142857142,286.58807185370523,32.75980504108063,No
2525,2526,2022-07-01,22:35:32,305,89.0,285.0,32.8,22,35,32,2022,7,1,306.8,89.2,285.8,32.739999999999995,306.7877914883039,89.19821826280624,285.79804233941906,32.73968261149283,No
2526,2527,2022-07-01,22:35:49,305,89.0,287.0,32.7,22,35,49,2022,7,1,306.6,89.0,286.0,32.68,306.58623376076474,89.0,285.99860138834214,32.67982877544535,No
2527,2528,2022-07-01,22:36:06,308,89.0,286.0,32.6,22,36,6,2022,7,1,305.6,89.0,286.2,32.67999999999999,305.59531554977224,89.0,286.19804155696715,32.67982877544535,No
2528,2529,2022-07-01,22:36:23,305,89.0,286.0,32.6,22,36,23,2022,7,1,306.2,89.0,286.4,32.660000000000004,306.1929595827901,89.0,286.39916259595253,32.65992647058824,No
2529,2530,2022-07-01,22:36:40,305,89.0,287.0,32.7,22,36,40,2022,7,1,306.8,89.0,286.4,32.64,306.79294578706725,89.0,286.39916259595253,32.639926515615436,No
2530,2531,2022-07-01,22:36:57,308,89.0,286.0,32.7,22,36,57,2022,7,1,307.8,89.0,287.6,32.68000000000001,307.7723906062243,89.0,287.5826586099819,32.67982877544535,No
2531,2532,2022-07-01,22:37:14,308,89.0,287.0,32.6,22,37,14,2022,7,1,307.8,89.0,288.2,32.74,307.7723906062243,89.0,288.1842759563835,32.73968261149283,No
2532,2533,2022-07-01,22:37:31,313,89.0,292.0,32.8,22,37,31,2022,7,1,308.4,89.0,287.8,32.739999999999995,308.3785887036722,89.0,287.778709361882,32.739682611492825,No
2533,2534,2022-07-01,22:37:49,305,89.0,289.0,32.9,22,37,49,2022,7,1,308.0,89.0,288.0,32.760000000000005,307.9755114878675,89.0,287.98064083806827,32.75968226838699,No
2534,2535,2022-07-01,22:38:06,308,89.0,285.0,32.7,22,38,6,2022,7,1,308.2,89.0,288.0,32.779999999999994,308.17496162327217,89.0,287.98064083806827,32.77982929738447,No
2535,2536,2022-07-01,22:38:23,306,89.0,287.0,32.8,22,38,23,2022,7,1,307.0,89.0,288.0,32.760000000000005,306.9934852452465,89.0,287.98064083806827,32.75980504108063,No
2536,2537,2022-07-01,22:38:40,309,89.0,287.0,32.7,22,38,40,2022,7,1,309.2,89.0,288.0,32.720000000000006,309.1599325101861,89.0,287.98064083806827,32.71995118974985,No
2537,2538,2022-07-01,22:38:57,307,89.0,292.0,32.7,22,38,57,2022,7,1,310.8,89.0,288.4,32.720000000000006,310.7392209629425,89.0,288.3867771980253,32.71995118974985,No
2538,2539,2022-07-01,22:39:14,316,89.0,289.0,32.7,22,39,14,2022,7,1,310.8,89.0,289.0,32.68,310.7392209629425,89.0,288.98757158287987,32.67995095033722,No
2539,2540,2022-07-01,22:39:31,316,89.0,287.0,32.7,22,39,31,2022,7,1,310.6,89.0,289.2,32.7,310.53643894487345,89.0,289.1897886142828,32.69987767515459,No
2540,2541,2022-07-01,22:39:48,306,89.0,290.0,32.6,22,39,48,2022,7,1,310.8,89.0,288.2,32.660000000000004,310.740542886715,89.0,288.1952879412913,32.659681294698366,No
2541,2542,2022-07-01,22:40:05,308,89.0,288.0,32.8,22,40,5,2022,7,1,308.8,89.0,288.0,32.68000000000001,308.75611657571284,89.0,287.99584771095454,32.67958330065501,No
2542,2543,2022-07-01,22:40:22,308,89.0,287.0,32.5,22,40,22,2022,7,1,307.2,89.0,287.8,32.67999999999999,307.1968709256845,89.0,287.7938949156224,32.67958330065501,No
2543,2544,2022-07-01,22:40:39,306,89.0,288.0,32.8,22,40,39,2022,7,1,308.0,89.0,287.4,32.74,307.9948050633765,89.0,287.39776788970755,32.73943623669732,No
2544,2545,2022-07-01,22:40:57,308,89.0,286.0,32.7,22,40,57,2022,7,1,307.6,89.0,287.2,32.720000000000006,307.592729845366,89.0,287.1980483822372,32.719461284873,No
2545,2546,2022-07-01,22:41:14,310,89.0,288.0,32.9,22,41,14,2022,7,1,308.0,89.0,287.6,32.760000000000005,307.98961030199274,89.0,287.59638034108,32.75980504108063,No
2546,2547,2022-07-01,22:41:31,306,89.0,287.0,32.7,22,41,31,2022,7,1,308.0,89.0,287.6,32.739999999999995,307.98961030199274,89.0,287.59638034108,32.739805234327456,No
2547,2548,2022-07-01,22:41:48,310,89.0,289.0,32.7,22,41,48,2022,7,1,310.0,89.0,288.2,32.760000000000005,309.93884546149485,89.0,288.1980551600994,32.75980504108063,No
2548,2549,2022-07-01,22:42:05,306,89.0,288.0,32.7,22,42,5,2022,7,1,310.8,89.0,288.2,32.739999999999995,310.7303589911068,89.0,288.19805516009944,32.73992673992674,No
2549,2550,2022-07-01,22:42:22,318,89.0,289.0,32.8,22,42,22,2022,7,1,310.8,89.0,288.4,32.739999999999995,310.73035899110687,89.0,288.3991683991684,32.73992673992674,No
2550,2551,2022-07-01,22:42:39,314,89.0,288.0,32.8,22,42,39,2022,7,1,310.4,89.0,288.2,32.739999999999995,310.32638819091,89.0,288.1994459833795,32.73992673992674,No
2551,2552,2022-07-01,22:42:56,306,89.0,288.0,32.7,22,42,56,2022,7,1,310.6,89.0,288.8,32.739999999999995,310.53154910733457,89.0,288.79531260060526,32.73992673992674,No
2552,2553,2022-07-01,22:43:13,308,89.0,288.0,32.7,22,43,13,2022,7,1,310.2,89.0,288.6,32.720000000000006,310.1481767890832,89.0,288.59504132231405,32.71995118974985,No
2553,2554,2022-07-01,22:43:30,307,89.0,291.0,32.7,22,43,30,2022,7,1,310.0,89.0,289.6,32.68,309.95255354297,89.0,289.58542953575756,32.67995095033722,No
2554,2555,2022-07-01,22:43:47,316,89.0,288.0,32.7,22,43,47,2022,7,1,310.2,89.0,289.8,32.7,310.1572202999728,89.0,289.78707821780193,32.69987767515459,No
2555,2556,2022-07-01,22:44:05,313,89.0,293.0,32.6,22,44,5,2022,7,1,311.8,89.0,289.8,32.74,311.7467403133406,89.0,289.787078217802,32.73968261149283,No
2556,2557,2022-07-01,22:44:22,307,89.0,289.0,32.8,22,44,22,2022,7,1,312.2,89.0,289.2,32.78,312.15707500905893,89.0,289.1871162370419,32.779584573515585,No
2557,2558,2022-07-01,22:44:39,316,89.0,288.0,32.9,22,44,39,2022,7,1,311.0,89.0,289.4,32.84,310.9679669935642,89.0,289.3882103884145,32.839437958776436,No
2558,2559,2022-07-01,22:44:56,309,89.0,288.0,32.9,22,44,56,2022,7,1,310.6,89.0,289.6,32.879999999999995,310.57111188423085,89.0,289.5827771308472,32.879829816151215,No
2559,2560,2022-07-01,22:45:13,310,89.0,289.0,33.0,22,45,13,2022,7,1,310.6,89.0,289.4,32.879999999999995,310.57111188423085,89.0,289.3814125760995,32.879829816151215,No
2560,2561,2022-07-01,22:45:30,311,89.0,294.0,32.8,22,45,30,2022,7,1,309.6,89.0,289.4,32.88,309.59273912565766,89.0,289.3814125760995,32.879829816151215,No
2561,2562,2022-07-01,22:45:47,307,89.0,288.0,32.8,22,45,47,2022,7,1,310.2,89.0,289.8,32.7,310.1904034064711,89.0,289.7830305009412,32.696027415811834,No
2562,2563,2022-07-01,22:46:04,311,89.0,288.0,32.9,22,46,4,2022,7,1,310.0,89.0,290.2,32.64,309.98963962869004,89.0,290.1829881970829,32.63669517892934,No
2563,2564,2022-07-01,22:46:21,312,89.0,290.0,32.0,22,46,21,2022,7,1,309.8,89.0,290.0,32.61999999999999,309.79042414908747,89.0,289.98761434351474,32.616845360928615,No
2564,2565,2022-07-01,22:46:38,309,89.0,291.0,32.7,22,46,38,2022,7,1,310.8,89.0,290.6,32.56,310.7956181938544,89.0,290.5909058924098,32.557075617917334,No
2565,2566,2022-07-01,22:46:56,310,89.0,293.0,32.7,22,46,56,2022,7,1,310.8,89.0,291.0,32.52,310.7956181938544,89.0,290.99589037226735,32.51771320386679,No
2566,2567,2022-07-01,22:47:13,312,89.0,291.0,32.5,22,47,13,2022,7,1,310.4,89.0,290.4,32.660000000000004,310.3966524391805,89.0,290.3867253330465,32.65980331899202,No
2567,2568,2022-07-01,22:47:30,311,89.0,290.0,32.7,22,47,30,2022,7,1,311.0,89.0,290.0,32.68000000000001,310.997427647414,89.0,289.98620620767093,32.67970547371145,No
2568,2569,2022-07-01,22:47:47,310,89.0,287.0,32.7,22,47,47,2022,7,1,312.6,89.0,289.2,32.67999999999999,312.575193215055,89.0,289.1939037594539,32.67970547371145,No
2569,2570,2022-07-01,22:48:04,312,89.0,289.0,32.8,22,48,4,2022,7,1,312.6,89.0,288.8,32.7,312.575193215055,89.0,288.7966660503358,32.69987767515459,No
2570,2571,2022-07-01,22:48:21,318,89.0,289.0,32.7,22,48,21,2022,7,1,313.8,89.0,289.2,32.74,313.7689781844431,89.0,289.19117453903704,32.739682611492825,No
2571,2572,2022-07-01,22:48:38,312,89.0,289.0,32.6,22,48,38,2022,7,1,313.8,89.0,289.4,32.78,313.7689781844431,89.0,289.3936767101365,32.779584573515585,No
2572,2573,2022-07-01,22:48:55,317,89.0,292.0,32.9,22,48,55,2022,7,1,313.4,89.0,289.2,32.760000000000005,313.36234715273264,89.0,289.19257496430276,32.75956061610887,No
2573,2574,2022-07-01,22:49:12,310,89.0,288.0,32.9,22,49,12,2022,7,1,311.6,89.2,289.2,32.720000000000006,311.57382352840193,89.19821826280624,289.19257496430276,32.71921746154785,No
2574,2575,2022-07-01,22:49:29,310,89.0,288.0,32.7,22,49,29,2022,7,1,311.6,89.2,289.2,32.739999999999995,311.57382352840193,89.19821826280624,289.1925749643027,32.73931473473875,No
2575,2576,2022-07-01,22:49:46,309,90.0,289.0,32.5,22,49,46,2022,7,1,311.4,89.2,288.8,32.660000000000004,311.38012090722674,89.19821826280624,288.79806265733725,32.659315213594105,No
2576,2577,2022-07-01,22:50:03,312,89.0,289.0,32.7,22,50,3,2022,7,1,311.4,89.2,289.0,32.620000000000005,311.38012090722674,89.19821826280624,288.9986159070119,32.61970534069982,No
2577,2578,2022-07-01,22:50:21,316,89.0,290.0,32.5,22,50,21,2022,7,1,311.2,89.2,288.8,32.64,311.1778146423828,89.19821826280624,288.79666605033583,32.6395586409407,No
2578,2579,2022-07-01,22:50:38,310,89.0,289.0,32.7,22,50,38,2022,7,1,311.4,89.0,288.8,32.66,311.38012090722674,89.0,288.7966660503358,32.65968129469837,No
2579,2580,2022-07-01,22:50:55,309,89.0,287.0,32.8,22,50,55,2022,7,1,312.8,89.0,288.8,32.660000000000004,312.7499642715468,89.0,288.7966660503358,32.659681294698366,No
2580,2581,2022-07-01,22:51:12,310,89.0,289.0,32.6,22,51,12,2022,7,1,313.6,89.0,288.6,32.7,313.52571709448597,89.0,288.5977731384829,32.69987767515459,No
2581,2582,2022-07-01,22:51:29,319,89.0,289.0,32.7,22,51,29,2022,7,1,315.6,89.0,288.4,32.7,315.52014612820784,89.0,288.397775647542,32.69987767515459,No
2582,2583,2022-07-01,22:51:46,320,89.0,289.0,32.7,22,51,46,2022,7,1,316.0,89.0,288.8,32.720000000000006,315.9350677350458,89.0,288.7994448299792,32.719707359123205,No
2583,2584,2022-07-01,22:52:03,320,89.0,288.0,32.7,22,52,3,2022,7,1,315.8,89.0,289.0,32.739999999999995,315.72680138494377,89.0,288.9986159070119,32.73980523432745,No
2584,2585,2022-07-01,22:52:20,311,89.0,289.0,32.9,22,52,20,2022,7,1,314.0,89.0,289.6,32.72,313.92272742899524,89.0,289.5936685404453,32.719707359123205,No
2585,2586,2022-07-01,22:52:37,309,89.0,290.0,32.7,22,52,37,2022,7,1,312.0,89.0,289.8,32.720000000000006,311.94837892237496,89.0,289.7939369793682,32.7197073591232,No
2586,2587,2022-07-01,22:52:54,310,89.0,292.0,32.6,22,52,54,2022,7,1,310.4,89.0,290.4,32.739999999999995,310.3966524391805,89.0,290.3964221057051,32.739682611492825,No
2587,2588,2022-07-01,22:53:12,310,89.0,290.0,32.7,22,53,12,2022,7,1,312.0,89.0,290.6,32.74,311.958298038459,89.0,290.5978027576382,32.73968261149283,No
2588,2589,2022-07-01,22:53:29,312,89.0,291.0,32.8,22,53,29,2022,7,1,312.4,89.0,290.6,32.760000000000005,312.36389855526755,89.0,290.5978027576382,32.75968226838699,No
2589,2590,2022-07-01,22:53:46,319,89.0,290.0,32.9,22,53,46,2022,7,1,313.2,89.0,290.8,32.779999999999994,313.167862676804,89.0,290.7953446909201,32.77982929738447,No
2590,2591,2022-07-01,22:54:20,311,89.0,290.0,32.8,22,54,20,2022,7,1,313.4,89.0,290.8,32.82,313.3714470898505,89.0,290.7953446909201,32.81982923789505,No
2591,2592,2022-07-01,22:54:37,314,89.0,293.0,32.7,22,54,37,2022,7,1,313.0,89.0,291.0,32.8,312.96584510568806,89.0,290.9945158309055,32.79975609710756,No
2592,2593,2022-07-01,22:54:54,311,89.0,290.0,32.9,22,54,54,2022,7,1,311.2,89.0,290.8,32.760000000000005,311.19309701108966,89.0,290.7925851602793,32.75980504108063,No
2593,2594,2022-07-01,22:55:11,310,89.0,292.0,32.7,22,55,11,2022,7,1,310.8,89.0,291.2,32.760000000000005,310.7905293782987,89.0,291.19256928877695,32.75980504108063,No
2594,2595,2022-07-01,22:55:28,310,89.0,289.0,32.7,22,55,28,2022,7,1,310.2,89.0,290.6,32.739999999999995,310.1981932076603,89.0,290.5950469748929,32.73968261149283,No
2595,2596,2022-07-01,22:55:45,309,89.0,292.0,32.8,22,55,45,2022,7,1,310.6,89.0,290.6,32.7,310.59409523312604,89.0,290.5950469748929,32.69987767515459,No
2596,2597,2022-07-01,22:56:03,311,89.0,290.0,32.6,22,56,3,2022,7,1,310.4,89.0,290.0,32.720000000000006,310.3928087239029,89.0,289.99587624956746,32.719828715591525,No
2597,2598,2022-07-01,22:56:20,313,89.0,290.0,32.7,22,56,20,2022,7,1,310.8,89.0,290.0,32.7,310.7917645913129,89.0,289.99587624956746,32.69975535122437,No
2598,2599,2022-07-01,22:56:37,309,89.0,289.0,32.8,22,56,37,2022,7,1,311.2,89.0,290.0,32.720000000000006,311.1943354261308,89.0,289.99587624956746,32.71958488679023,No
2599,2600,2022-07-01,22:56:54,312,89.0,289.0,32.6,22,56,54,2022,7,1,311.6,89.0,290.6,32.739999999999995,311.5927858948039,89.0,290.59093454798636,32.739682611492825,No
2600,2601,2022-07-01,22:57:11,311,89.0,292.0,32.9,22,57,11,2022,7,1,312.4,89.0,290.4,32.739999999999995,312.37757620508745,89.0,290.3895634118097,32.739682611492825,No
2601,2602,2022-07-01,22:57:28,313,89.0,293.0,32.7,22,57,28,2022,7,1,312.8,89.0,290.4,32.88,312.7842684355956,89.0,290.3895634118097,32.876825637640415,No
2602,2603,2022-07-01,22:57:45,317,89.0,289.0,32.7,22,57,45,2022,7,1,314.4,89.0,290.8,32.88,314.36001953713924,89.0,290.79119829030066,32.876825637640415,No
2603,2604,2022-07-01,22:58:02,311,89.0,289.0,33.5,22,58,2,2022,7,1,314.6,89.0,290.6,32.839999999999996,314.5638415657077,89.0,290.5923052792709,32.83668673003823,No
2604,2605,2022-07-01,22:58:19,320,89.0,291.0,32.6,22,58,19,2022,7,1,314.0,89.0,289.8,32.839999999999996,313.95315429196296,89.0,289.79669193659544,32.83668673003823,No
2605,2606,2022-07-01,22:58:36,312,89.0,291.0,32.7,22,58,36,2022,7,1,314.4,89.0,289.6,32.839999999999996,314.3435269740422,89.0,289.5950298795492,32.83668673003823,No
2606,2607,2022-07-01,22:58:53,310,89.0,289.0,32.7,22,58,53,2022,7,1,314.6,89.0,289.6,32.7,314.5473276096286,89.0,289.5950298795492,32.69987767515459,No
2607,2608,2022-07-01,22:59:11,319,89.0,288.0,32.7,22,59,11,2022,7,1,313.6,89.0,289.0,32.760000000000005,313.5688331800804,89.0,288.99586202946693,32.75980504108063,No
2608,2609,2022-07-01,22:59:28,312,89.0,289.0,32.8,22,59,28,2022,7,1,313.8,89.0,289.0,32.739999999999995,313.77033354334674,89.0,288.99586202946693,32.739682611492825,No
2609,2610,2022-07-01,22:59:45,315,89.0,288.0,32.9,22,59,45,2022,7,1,314.4,89.0,290.2,32.739999999999995,314.38030910418615,89.0,290.176222984746,32.739682611492825,No
