,Methane,Ethanol,Humidity,Temperature,Quality
2113,221.0,179.0,95.0,31.2,8.610507458036375
2114,223.0,190.0,95.0,31.1,8.44315924757565
2115,225.0,181.0,95.0,31.1,8.522724617361842
2116,225.0,181.0,95.0,32.3,8.522724617361842
2117,226.0,181.0,95.0,31.0,8.50695174669938
2118,225.0,187.0,95.0,31.2,8.448650543287767
2119,226.0,180.0,95.0,31.3,8.519297425711725
2120,227.0,179.0,95.0,31.2,8.51587023406161
2121,223.0,179.0,95.0,31.0,8.578961716711454
2122,224.0,182.0,95.0,31.0,8.526151809011957
2123,225.0,180.0,95.0,31.1,8.535070296374187
2124,229.0,179.0,95.0,31.0,8.48432449273669
2125,223.0,182.0,95.0,31.2,8.541924679674418
2126,223.0,179.0,95.0,31.1,8.578961716711454
2127,225.0,179.0,95.0,31.0,8.547415975386532
2128,223.0,187.0,95.0,31.1,8.480196284612688
2129,223.0,182.0,95.0,31.1,8.541924679674418
2130,225.0,180.0,95.0,30.9,8.535070296374187
2131,226.0,179.0,95.0,31.0,8.531643104724072
2132,224.0,181.0,95.0,31.7,8.538497488024301
2133,225.0,182.0,95.0,31.2,8.510378938349495
2134,229.0,182.0,95.0,31.1,8.447287455699653
2135,223.0,179.0,95.0,30.8,8.578961716711454
2136,227.0,182.0,95.0,31.0,8.478833197024574
2137,225.0,180.0,95.0,31.0,8.535070296374187
2138,229.0,183.0,95.0,31.2,8.434941776687308
2139,227.0,182.0,95.0,30.9,8.478833197024574
2140,226.0,180.0,95.0,31.1,8.519297425711725
2141,226.0,183.0,95.0,31.2,8.482260388674689
2142,230.0,182.0,95.0,31.1,8.431514585037194
2143,227.0,182.0,95.0,31.2,8.478833197024574
2144,229.0,181.0,95.0,31.0,8.459633134712
2145,226.0,182.0,95.0,31.0,8.494606067687036
2146,225.0,181.0,95.0,31.2,8.522724617361842
2147,227.0,182.0,95.0,31.1,8.478833197024574
2148,222.0,191.0,95.0,31.1,8.446586439225767
2149,221.0,183.0,95.0,31.0,8.561124741986992
2150,221.0,183.0,95.0,31.1,8.561124741986992
2151,221.0,184.0,95.0,31.1,8.548779062974646
2152,220.0,183.0,95.0,31.2,8.576897612649454
2153,221.0,187.0,95.0,31.1,8.51174202593761
2154,223.0,184.0,95.0,31.1,8.517233321649725
2155,221.0,190.0,95.0,31.1,8.474704988900573
2156,221.0,183.0,95.0,31.0,8.561124741986992
2157,222.0,190.0,95.0,31.0,8.458932118238112
2158,222.0,188.0,95.0,31.2,8.483623476262803
2159,228.0,181.0,95.0,31.2,8.47540600537446
2160,222.0,179.0,95.0,31.1,8.594734587373914
2161,222.0,180.0,95.0,31.2,8.582388908361569
2162,223.0,179.0,95.0,31.0,8.578961716711454
2163,223.0,183.0,95.0,31.3,8.529579000662071
2164,228.0,188.0,95.0,31.1,8.38898625228804
2165,223.0,180.0,95.0,30.1,8.56661603769911
2166,227.0,179.0,95.0,31.0,8.51587023406161
2167,223.0,183.0,95.0,30.9,8.529579000662071
2168,227.0,182.0,95.0,32.1,8.478833197024574
2169,227.0,183.0,95.0,31.1,8.46648751801223
2170,225.0,182.0,95.0,31.2,8.510378938349495
2171,225.0,184.0,95.0,31.1,8.485687580324804
2172,225.0,185.0,95.0,31.2,8.473341901312459
2173,224.0,189.0,95.0,31.0,8.439732055925537
2174,222.0,183.0,95.0,31.0,8.545351871324531
2175,229.0,183.0,95.0,31.0,8.434941776687308
2176,222.0,179.0,95.0,31.2,8.594734587373914
2177,222.0,182.0,95.0,31.0,8.557697550336878
2178,226.0,183.0,95.0,31.2,8.482260388674689
2179,227.0,187.0,95.0,31.1,8.417104801962846
2180,228.0,186.0,95.0,30.9,8.413677610312732
2181,228.0,182.0,95.0,31.0,8.463060326362115
2182,227.0,183.0,95.0,31.1,8.46648751801223
2183,227.0,183.0,95.0,31.0,8.46648751801223
2184,234.0,183.0,95.0,31.0,8.356077423375005
2185,229.0,183.0,95.0,31.2,8.434941776687308
2186,228.0,182.0,95.0,31.1,8.463060326362115
2187,229.0,182.0,95.0,30.8,8.447287455699653
2188,225.0,181.0,95.0,31.0,8.522724617361842
2189,228.0,184.0,95.0,31.0,8.438368968337421
2190,226.0,183.0,95.0,31.0,8.482260388674689
2191,222.0,184.0,95.0,31.0,8.533006192312186
2192,222.0,193.0,95.0,30.8,8.421895081201074
2193,222.0,183.0,95.0,31.1,8.545351871324531
2194,223.0,183.0,95.0,31.2,8.529579000662071
2195,226.0,183.0,95.0,31.1,8.482260388674689
2196,224.0,181.0,95.0,31.2,8.538497488024301
2197,225.0,181.0,95.0,31.1,8.522724617361842
2198,226.0,191.0,95.0,31.0,8.383494956575923
2199,229.0,184.0,95.0,31.1,8.422596097674962
2200,228.0,184.0,95.0,31.2,8.438368968337421
2201,230.0,184.0,95.0,30.9,8.4068232270125
2202,229.0,181.0,95.0,30.9,8.459633134712
2203,232.0,183.0,95.0,31.1,8.387623164699926
2204,228.0,185.0,95.0,31.0,8.426023289325077
2205,229.0,191.0,95.0,30.9,8.33617634458854
2206,228.0,185.0,95.0,31.0,8.426023289325077
2207,221.0,191.0,95.0,31.1,8.462359309888226
2208,227.0,185.0,95.0,31.0,8.441796159987538
2209,227.0,183.0,95.0,31.5,8.46648751801223
2210,222.0,183.0,95.0,31.0,8.545351871324531
2211,225.0,184.0,95.0,31.1,8.485687580324804
2212,227.0,183.0,95.0,31.0,8.46648751801223
2213,227.0,186.0,95.0,31.2,8.429450480975191
2214,229.0,187.0,95.0,30.8,8.385559060637926
2215,228.0,182.0,95.0,31.2,8.463060326362115
2216,228.0,184.0,95.0,31.0,8.438368968337421
2217,226.0,185.0,95.0,31.0,8.45756903065
2218,231.0,189.0,95.0,31.0,8.329321961288313
2219,229.0,185.0,95.0,31.0,8.410250418662617
2220,228.0,193.0,95.0,31.1,8.32725785722631
2221,224.0,181.0,95.0,31.0,8.538497488024301
2222,225.0,182.0,95.0,31.0,8.510378938349495
2223,223.0,191.0,95.0,30.9,8.430813568563305
2224,225.0,183.0,95.0,31.0,8.49803325933715
2225,223.0,184.0,95.0,31.1,8.517233321649725
2226,223.0,184.0,95.0,31.0,8.517233321649725
2227,224.0,192.0,95.0,31.1,8.4026950188885
2228,223.0,184.0,95.0,31.0,8.517233321649725
2229,230.0,183.0,95.0,31.2,8.419168906024847
2230,225.0,189.0,95.0,31.0,8.423959185263076
2231,230.0,184.0,95.0,31.0,8.4068232270125
2232,225.0,184.0,95.0,31.1,8.485687580324804
2233,225.0,186.0,95.0,31.1,8.460996222300112
2234,228.0,189.0,95.0,31.0,8.376640573275694
2235,226.0,187.0,95.0,31.1,8.432877672625306
2236,225.0,186.0,95.0,31.3,8.460996222300112
2237,225.0,187.0,95.0,31.2,8.448650543287767
2238,231.0,185.0,95.0,31.0,8.378704677337696
2239,228.0,186.0,95.0,31.2,8.413677610312732
2240,223.0,183.0,95.0,31.0,8.529579000662071
2241,230.0,187.0,95.0,31.2,8.369786189975464
2242,227.0,184.0,95.0,31.0,8.454141838999883
2243,226.0,184.0,95.0,30.9,8.469914709662342
2244,225.0,184.0,95.0,31.2,8.485687580324804
2245,232.0,193.0,95.0,31.0,8.264166374576469
2246,231.0,186.0,95.0,31.0,8.36635899832535
2247,225.0,184.0,95.0,31.0,8.485687580324804
2248,228.0,191.0,95.0,31.2,8.351949215251002
2249,227.0,184.0,95.0,31.0,8.454141838999883
2250,227.0,192.0,95.0,31.0,8.355376406901119
2251,226.0,185.0,95.0,30.9,8.45756903065
2252,228.0,184.0,95.0,31.2,8.438368968337421
2253,228.0,191.0,95.0,31.1,8.351949215251002
2254,227.0,183.0,95.0,31.0,8.46648751801223
2255,227.0,192.0,95.0,31.1,8.355376406901119
2256,232.0,184.0,95.0,31.2,8.37527748568758
2257,228.0,184.0,95.0,31.0,8.438368968337421
2258,228.0,187.0,95.0,31.0,8.401331931300385
2259,235.0,195.0,95.0,31.2,8.192156404564397
2260,226.0,188.0,95.0,31.1,8.420531993612961
2261,231.0,184.0,95.0,31.1,8.391050356350041
2262,228.0,183.0,95.0,31.1,8.450714647349768
2263,226.0,193.0,95.0,31.1,8.358803598551232
2264,235.0,195.0,95.0,31.1,8.192156404564397
2265,229.0,187.0,95.0,31.1,8.385559060637926
2266,236.0,185.0,95.0,31.0,8.299840324025393
2267,227.0,187.0,95.0,31.0,8.417104801962846
2268,227.0,184.0,95.0,31.0,8.454141838999883
2269,226.0,185.0,95.0,30.9,8.45756903065
2270,228.0,187.0,95.0,31.0,8.401331931300385
2271,225.0,195.0,95.0,31.2,8.349885111189002
2272,224.0,185.0,95.0,31.2,8.489114771974918
2273,224.0,196.0,95.0,31.1,8.353312302839118
2274,229.0,186.0,95.0,31.1,8.39790473965027
2275,229.0,185.0,95.0,31.0,8.410250418662617
2276,225.0,188.0,95.0,31.2,8.43630486427542
2277,225.0,195.0,95.0,31.2,8.349885111189002
2278,226.0,187.0,95.0,31.0,8.432877672625306
2279,224.0,188.0,95.0,31.1,8.452077734937882
2280,226.0,193.0,95.0,31.5,8.358803598551232
2281,226.0,192.0,95.0,31.2,8.371149277563578
2282,229.0,193.0,95.0,31.2,8.311484986563851
2283,227.0,185.0,95.0,31.2,8.441796159987538
2284,232.0,187.0,95.0,31.2,8.338240448650541
2285,225.0,185.0,95.0,31.0,8.473341901312459
2286,228.0,188.0,95.0,31.1,8.38898625228804
2287,226.0,193.0,95.0,31.0,8.358803598551232
2288,232.0,185.0,95.0,31.2,8.362931806675235
2289,225.0,193.0,95.0,31.2,8.374576469213693
2290,227.0,185.0,95.0,30.9,8.441796159987538
2291,233.0,185.0,95.0,31.1,8.347158936012773
2292,230.0,185.0,95.0,31.2,8.394477548000157
2293,233.0,184.0,95.0,31.2,8.35950461502512
2294,227.0,187.0,95.0,31.1,8.417104801962846
2295,228.0,186.0,95.0,31.1,8.413677610312732
2296,226.0,192.0,95.0,31.0,8.371149277563578
2297,228.0,193.0,95.0,31.1,8.32725785722631
2298,234.0,193.0,95.0,31.1,8.232620633251548
2299,231.0,185.0,95.0,30.8,8.378704677337696
2300,237.0,187.0,95.0,31.0,8.25937609533824
2301,231.0,193.0,95.0,30.9,8.27993924523893
2302,231.0,188.0,95.0,31.1,8.341667640300658
2303,231.0,189.0,95.0,31.2,8.329321961288313
2304,227.0,185.0,95.0,31.2,8.441796159987538
2305,227.0,191.0,95.0,32.0,8.367722085913464
2306,232.0,193.0,95.0,31.2,8.264166374576469
2307,235.0,185.0,95.0,31.3,8.315613194687852
2308,231.0,191.0,95.0,31.2,8.304630603263622
2309,231.0,196.0,95.0,31.0,8.242902208201894
2310,230.0,196.0,95.0,31.2,8.258675078864353
2311,231.0,188.0,95.0,31.0,8.341667640300658
2312,234.0,190.0,95.0,31.2,8.269657670288586
2313,228.0,187.0,95.0,31.1,8.401331931300385
2314,225.0,187.0,95.0,31.2,8.448650543287767
2315,226.0,188.0,95.0,31.1,8.420531993612961
2316,232.0,188.0,95.0,31.0,8.325894769638198
2317,232.0,185.0,95.0,31.0,8.362931806675235
2318,227.0,190.0,95.0,31.0,8.380067764925808
2319,228.0,185.0,95.0,31.0,8.426023289325077
2320,237.0,196.0,95.0,31.2,8.14826498422713
2321,233.0,195.0,95.0,31.0,8.223702145889318
2322,228.0,187.0,95.0,31.0,8.401331931300385
2323,229.0,188.0,95.0,31.0,8.373213381625579
2324,229.0,191.0,95.0,31.1,8.33617634458854
2325,231.0,196.0,95.0,31.0,8.242902208201894
2326,227.0,187.0,95.0,31.0,8.417104801962846
2327,228.0,188.0,95.0,31.0,8.38898625228804
2328,230.0,195.0,95.0,29.8,8.271020757876698
2329,231.0,190.0,95.0,31.0,8.316976282275967
2330,229.0,196.0,95.0,31.0,8.274447949526815
2331,233.0,185.0,95.0,31.1,8.347158936012773
2332,235.0,190.0,95.0,31.2,8.253884799626125
2333,230.0,189.0,95.0,31.1,8.345094831950773
2334,227.0,196.0,95.0,31.0,8.305993690851736
2335,230.0,188.0,95.0,31.2,8.35744051096312
2336,237.0,189.0,95.0,31.0,8.234684737313549
2337,233.0,193.0,95.0,31.2,8.24839350391401
2338,232.0,191.0,95.0,31.3,8.28885773260116
2339,237.0,186.0,95.0,31.0,8.271721774350585
2340,234.0,187.0,95.0,31.2,8.306694707325622
2341,237.0,188.0,95.0,31.2,8.247030416325895
2342,229.0,190.0,95.0,31.2,8.34852202360089
2343,231.0,187.0,95.0,31.1,8.354013319313005
2344,233.0,187.0,95.0,31.1,8.322467577988082
2345,236.0,195.0,95.0,31.3,8.176383533901937
2346,233.0,191.0,95.0,31.2,8.273084861938699
2347,234.0,188.0,95.0,31.1,8.294349028313277
2348,237.0,189.0,95.0,31.1,8.234684737313549
2349,231.0,189.0,95.0,31.2,8.329321961288313
2350,232.0,189.0,95.0,31.2,8.313549090625852
2351,233.0,198.0,95.0,31.5,8.18666510885228
2352,233.0,190.0,95.0,31.0,8.285430540951047
2353,234.0,197.0,95.0,31.1,8.183237917202165
2354,234.0,189.0,95.0,31.2,8.28200334930093
2355,235.0,188.0,95.0,31.0,8.278576157650816
2356,240.0,192.0,95.0,31.1,8.15032908828913
2357,235.0,190.0,95.0,31.1,8.253884799626125
2358,235.0,189.0,95.0,31.0,8.26623047863847
2359,233.0,188.0,95.0,31.1,8.310121898975737
2360,234.0,191.0,95.0,31.2,8.25731199127624
2361,231.0,199.0,95.0,31.0,8.205865171164856
2362,237.0,199.0,95.0,31.2,8.111227947190091
2363,233.0,190.0,95.0,31.1,8.285430540951047
2364,237.0,187.0,95.0,31.0,8.25937609533824
2365,234.0,188.0,95.0,31.1,8.294349028313277
2366,236.0,196.0,95.0,31.2,8.164037854889589
2367,234.0,188.0,95.0,31.2,8.294349028313277
2368,233.0,192.0,95.0,31.1,8.260739182926354
2369,235.0,191.0,95.0,31.1,8.24153912061378
2370,235.0,192.0,95.0,31.1,8.229193441601433
2371,235.0,193.0,95.0,31.0,8.216847762589088
2372,238.0,187.0,95.0,31.2,8.24360322467578
2373,239.0,192.0,95.0,31.0,8.16610195895159
2374,235.0,191.0,95.0,31.2,8.24153912061378
2375,235.0,191.0,95.0,31.0,8.24153912061378
2376,234.0,197.0,95.0,31.2,8.183237917202165
2377,240.0,190.0,95.0,31.1,8.175020446313821
2378,235.0,189.0,95.0,31.1,8.26623047863847
2379,236.0,193.0,95.0,31.0,8.201074891926627
2380,235.0,191.0,95.0,31.0,8.24153912061378
2381,235.0,189.0,95.0,31.0,8.26623047863847
2382,235.0,190.0,95.0,31.2,8.253884799626125
2383,233.0,189.0,95.0,31.2,8.29777621996339
2384,233.0,191.0,95.0,31.0,8.273084861938699
2385,237.0,197.0,95.0,31.2,8.135919305214783
2386,236.0,190.0,95.0,31.0,8.238111928963665
2387,230.0,189.0,95.0,31.0,8.345094831950773
2388,233.0,190.0,95.0,31.1,8.285430540951047
2389,231.0,190.0,95.0,31.0,8.316976282275967
2390,232.0,195.0,95.0,31.2,8.23947501655178
2391,235.0,189.0,95.0,31.0,8.26623047863847
2392,232.0,191.0,95.0,31.2,8.28885773260116
2393,231.0,189.0,95.0,31.0,8.329321961288313
2394,231.0,193.0,95.0,31.0,8.27993924523893
2395,229.0,190.0,95.0,31.0,8.34852202360089
2396,236.0,194.0,95.0,31.0,8.18872921291428
2397,233.0,200.0,95.0,31.1,8.161973750827588
2398,231.0,193.0,95.0,31.0,8.27993924523893
2399,233.0,202.0,95.0,31.1,8.137282392802899
2400,229.0,189.0,95.0,31.1,8.360867702613234
2401,236.0,199.0,95.0,31.2,8.127000817852553
2402,233.0,192.0,95.0,31.1,8.260739182926354
2403,235.0,189.0,95.0,31.0,8.26623047863847
2404,235.0,193.0,95.0,31.3,8.216847762589088
2405,233.0,194.0,95.0,31.1,8.236047824901663
2406,235.0,199.0,95.0,31.1,8.142773688515014
2407,235.0,191.0,95.0,31.0,8.24153912061378
2408,239.0,191.0,95.0,31.0,8.178447637963938
2409,236.0,191.0,95.0,31.2,8.225766249951318
2410,237.0,191.0,95.0,31.0,8.209993379288857
2411,234.0,191.0,95.0,31.0,8.25731199127624
2412,240.0,191.0,95.0,30.9,8.162674767301477
2413,235.0,200.0,95.0,31.0,8.130428009502669
2414,235.0,191.0,95.0,31.0,8.24153912061378
2415,231.0,191.0,95.0,31.1,8.304630603263622
2416,234.0,191.0,95.0,31.2,8.25731199127624
2417,240.0,192.0,95.0,31.1,8.15032908828913
2418,236.0,200.0,95.0,31.0,8.114655138840208
2419,236.0,195.0,95.0,30.9,8.176383533901937
2420,235.0,194.0,95.0,31.1,8.204502083576742
2421,233.0,193.0,95.0,31.0,8.24839350391401
2422,231.0,203.0,95.0,31.1,8.156482455115473
2423,231.0,194.0,95.0,31.1,8.267593566226584
2424,241.0,194.0,95.0,31.2,8.109864859601979
2425,236.0,193.0,95.0,30.8,8.201074891926627
2426,235.0,193.0,95.0,31.2,8.216847762589088
2427,237.0,191.0,95.0,31.1,8.209993379288857
2428,233.0,193.0,95.0,30.8,8.24839350391401
2429,236.0,196.0,95.0,31.1,8.164037854889589
2430,236.0,199.0,95.0,31.0,8.127000817852553
2431,237.0,202.0,95.0,31.0,8.074190910153055
2432,237.0,192.0,95.0,31.2,8.197647700276512
2433,242.0,203.0,95.0,31.2,7.982980877828407
2434,233.0,192.0,95.0,31.2,8.260739182926354
2435,231.0,195.0,95.0,31.0,8.255247887214239
2436,235.0,193.0,95.0,31.1,8.216847762589088
2437,236.0,195.0,95.0,31.0,8.176383533901937
2438,232.0,194.0,95.0,30.9,8.251820695564122
2439,233.0,192.0,95.0,31.1,8.260739182926354
2440,235.0,194.0,95.0,31.0,8.204502083576742
2441,240.0,195.0,95.0,31.2,8.113292051252094
2442,238.0,195.0,95.0,31.2,8.144837792577015
2443,232.0,196.0,95.0,31.1,8.22712933753943
2444,237.0,200.0,95.0,31.0,8.098882268177746
2445,232.0,200.0,95.0,31.0,8.17774662149005
2446,233.0,194.0,95.0,31.2,8.236047824901663
2447,235.0,205.0,95.0,31.1,8.06869961444094
2448,236.0,193.0,95.0,31.3,8.201074891926627
2449,234.0,196.0,95.0,30.9,8.195583596214512
2450,234.0,194.0,95.0,30.9,8.220274954239201
2451,236.0,197.0,95.0,31.0,8.151692175877244
2452,234.0,196.0,95.0,31.0,8.195583596214512
2453,232.0,193.0,95.0,31.0,8.264166374576469
2454,232.0,204.0,95.0,31.1,8.128363905440667
2455,238.0,194.0,95.0,31.1,8.15718347158936
2456,239.0,196.0,95.0,31.1,8.116719242902208
2457,233.0,193.0,95.0,31.2,8.24839350391401
2458,240.0,196.0,95.0,31.0,8.100946372239747
2459,232.0,193.0,95.0,31.2,8.264166374576469
2460,232.0,193.0,95.0,31.1,8.264166374576469
2461,236.0,203.0,95.0,31.0,8.07761810180317
2462,234.0,195.0,95.0,31.0,8.207929275226856
2463,236.0,197.0,95.0,31.0,8.151692175877244
2464,234.0,196.0,95.0,30.9,8.195583596214512
2465,240.0,196.0,95.0,30.9,8.100946372239747
2466,235.0,193.0,95.0,31.2,8.216847762589088
2467,235.0,194.0,95.0,31.0,8.204502083576742
2468,235.0,198.0,95.0,31.0,8.155119367527359
2469,235.0,196.0,95.0,31.0,8.17981072555205
2470,235.0,203.0,95.0,31.1,8.093390972465631
2471,235.0,196.0,95.0,31.0,8.17981072555205
2472,241.0,205.0,95.0,31.0,7.974062390466177
2473,237.0,196.0,95.0,31.1,8.14826498422713
2474,239.0,198.0,95.0,31.0,8.092027884877517
2475,237.0,198.0,95.0,31.2,8.123573626202438
2476,238.0,199.0,95.0,31.1,8.095455076527632
2477,238.0,198.0,95.0,30.9,8.107800755539978
2478,239.0,199.0,95.0,31.2,8.07968220586517
2479,240.0,198.0,95.0,31.0,8.076255014215057
2480,242.0,197.0,95.0,31.2,8.05705495190248
2481,247.0,197.0,95.0,31.2,7.978190598590178
2482,241.0,196.0,95.0,31.0,8.085173501577287
2483,251.0,195.0,95.0,31.1,7.939790473965028
2484,242.0,197.0,95.0,30.9,8.05705495190248
2485,242.0,197.0,95.0,31.1,8.05705495190248
2486,242.0,205.0,95.0,31.2,7.958289519803716
2487,242.0,197.0,95.0,31.2,8.05705495190248
2488,241.0,205.0,95.0,30.9,7.974062390466177
2489,243.0,196.0,95.0,31.1,8.053627760252366
2490,242.0,206.0,95.0,31.2,7.94594384079137
2491,243.0,198.0,95.0,31.0,8.028936402227675
2492,243.0,204.0,95.0,31.2,7.954862328153601
2493,244.0,197.0,95.0,31.0,8.02550921057756
2494,242.0,198.0,95.0,31.1,8.044709272890136
2495,242.0,198.0,95.0,31.2,8.044709272890136
2496,243.0,204.0,95.0,31.0,7.954862328153601
2497,248.0,197.0,95.0,31.0,7.962417727927717
2498,239.0,197.0,95.0,31.2,8.104373563889862
2499,243.0,197.0,95.0,31.0,8.04128208124002
2500,243.0,199.0,95.0,31.2,8.016590723215328
2501,248.0,207.0,95.0,31.0,7.83896093780426
2502,243.0,197.0,95.0,31.2,8.04128208124002
2503,247.0,198.0,95.0,31.0,7.965844919577832
2504,243.0,207.0,95.0,31.2,7.917825291116563
2505,243.0,197.0,95.0,31.1,8.04128208124002
2506,243.0,199.0,95.0,31.1,8.016590723215328
2507,249.0,197.0,95.0,31.1,7.946644857265257
2508,245.0,199.0,95.0,31.2,7.985044981890407
2509,244.0,198.0,95.0,31.2,8.013163531565214
2510,242.0,202.0,95.0,30.8,7.995326556840752
2511,241.0,204.0,95.0,31.0,7.9864080694785216
2512,245.0,200.0,95.0,31.0,7.972699302878061
2513,247.0,201.0,95.0,31.0,7.928807882540796
2514,249.0,198.0,95.0,31.1,7.93429917825291
2515,253.0,203.0,95.0,31.1,7.809479300541341
2516,247.0,199.0,95.0,31.0,7.9534992405654865
2517,248.0,199.0,95.0,31.0,7.937726369903027
2518,247.0,203.0,95.0,31.1,7.904116524516105
2519,249.0,200.0,95.0,31.2,7.909607820228219
2520,247.0,206.0,95.0,31.2,7.867079487479067
2521,248.0,203.0,95.0,31.2,7.888343653853643
2522,248.0,199.0,95.0,30.9,7.937726369903027
2523,249.0,200.0,95.0,31.2,7.909607820228219
2524,247.0,207.0,95.0,31.1,7.854733808466721
2525,239.0,200.0,95.0,31.1,8.067336526852825
2526,245.0,200.0,95.0,31.0,7.972699302878061
2527,245.0,199.0,95.0,31.0,7.985044981890407
2528,245.0,203.0,95.0,31.0,7.935662265841026
2529,248.0,203.0,95.0,31.1,7.888343653853643
2530,245.0,200.0,95.0,31.2,7.972699302878061
2531,249.0,200.0,95.0,31.0,7.909607820228219
2532,248.0,200.0,95.0,31.1,7.92538069089068
2533,245.0,200.0,95.0,31.0,7.972699302878061
2534,245.0,201.0,95.0,31.0,7.960353623865717
2535,252.0,202.0,95.0,31.0,7.837597850216147
2536,245.0,208.0,95.0,31.0,7.873933870779297
2537,244.0,201.0,95.0,30.9,7.976126494528177
2538,244.0,204.0,95.0,31.1,7.939089457491139
2539,244.0,202.0,95.0,31.1,7.963780815515831
2540,245.0,200.0,95.0,31.1,7.972699302878061
2541,245.0,202.0,95.0,30.9,7.94800794485337
2542,245.0,200.0,95.0,31.3,7.972699302878061
2543,244.0,201.0,95.0,31.1,7.976126494528177
2544,244.0,201.0,95.0,31.1,7.976126494528177
2545,244.0,210.0,95.0,31.0,7.865015383417067
2546,244.0,204.0,95.0,31.1,7.939089457491139
2547,254.0,205.0,95.0,31.2,7.769015071854188
2548,247.0,210.0,95.0,31.0,7.817696771429685
2549,248.0,201.0,95.0,31.0,7.913035011878335
2550,246.0,202.0,95.0,30.7,7.93223507419091
2551,247.0,204.0,95.0,31.2,7.891770845503759
2552,248.0,212.0,95.0,31.1,7.7772325427425315
2553,246.0,205.0,95.0,31.0,7.8951980371538735
2554,247.0,206.0,95.0,31.1,7.867079487479067
2555,247.0,209.0,95.0,31.1,7.830042450442029
2556,253.0,202.0,95.0,31.2,7.8218249795536865
2557,247.0,212.0,95.0,31.0,7.793005413404993
2558,250.0,204.0,95.0,31.2,7.844452233516376
2559,252.0,203.0,95.0,31.1,7.825252171203801
2560,247.0,201.0,95.0,31.0,7.928807882540796
2561,247.0,212.0,95.0,31.2,7.793005413404993
2562,247.0,203.0,95.0,31.0,7.904116524516105
2563,251.0,207.0,95.0,31.0,7.791642325816879
2564,248.0,205.0,95.0,31.1,7.863652295828951
2565,248.0,212.0,95.0,31.0,7.7772325427425315
2566,252.0,204.0,95.0,31.1,7.812906492191455
2567,247.0,203.0,95.0,31.1,7.904116524516105
2568,254.0,203.0,95.0,31.0,7.79370642987888
2569,249.0,205.0,95.0,31.2,7.847879425166491
2570,247.0,204.0,95.0,31.2,7.891770845503759
2571,246.0,206.0,95.0,31.1,7.882852358141528
2572,253.0,203.0,95.0,31.2,7.809479300541341
2573,248.0,207.0,95.0,31.2,7.83896093780426
2574,249.0,206.0,95.0,31.2,7.835533746154145
2575,250.0,206.0,95.0,31.0,7.819760875491685
2576,251.0,212.0,95.0,31.0,7.72991393075515
2577,245.0,207.0,95.0,31.1,7.886279549791642
2578,247.0,206.0,95.0,31.2,7.867079487479067
2579,245.0,206.0,95.0,31.1,7.898625228803988
2580,244.0,204.0,95.0,31.1,7.939089457491139
2581,245.0,211.0,95.0,31.0,7.8368968337422595
2582,242.0,204.0,95.0,31.0,7.97063519881606
2583,245.0,205.0,95.0,31.1,7.910970907816334
2584,241.0,213.0,95.0,31.0,7.875296958367411
2585,246.0,207.0,95.0,31.0,7.870506679129181
2586,248.0,205.0,95.0,31.2,7.863652295828951
2587,249.0,206.0,95.0,31.0,7.835533746154145
2588,246.0,207.0,95.0,30.9,7.870506679129181
2589,248.0,205.0,95.0,31.0,7.863652295828951
2590,247.0,207.0,95.0,31.2,7.854733808466721
2591,248.0,208.0,95.0,31.0,7.826615258791914
2592,256.0,208.0,95.0,30.8,7.70043229349223
2593,247.0,207.0,95.0,31.1,7.854733808466721
2594,250.0,205.0,95.0,31.2,7.83210655450403
2595,252.0,207.0,95.0,31.0,7.775869455154418
2596,253.0,205.0,95.0,30.9,7.784787942516649
2597,252.0,206.0,95.0,31.2,7.788215134166764
2598,253.0,210.0,95.0,31.1,7.7230595474549215
2599,254.0,207.0,95.0,31.2,7.744323713829497
2600,254.0,207.0,95.0,31.1,7.744323713829497
2601,254.0,217.0,95.0,31.0,7.620866923706041
2602,255.0,207.0,95.0,30.9,7.728550843167037
2603,255.0,208.0,95.0,31.2,7.71620516415469
2604,253.0,215.0,95.0,31.1,7.661331152393193
2605,256.0,209.0,95.0,31.1,7.688086614479886
2606,256.0,208.0,95.0,31.2,7.70043229349223
2607,256.0,211.0,95.0,31.0,7.6633952564551935
2608,253.0,209.0,95.0,31.1,7.735405226467266
2609,256.0,211.0,95.0,30.9,7.6633952564551935
2610,254.0,209.0,95.0,31.0,7.719632355804807
2611,254.0,208.0,95.0,31.1,7.731978034817152
2612,259.0,219.0,95.0,31.0,7.517311212369045
2613,254.0,208.0,95.0,31.1,7.731978034817152
2614,255.0,208.0,95.0,31.1,7.71620516415469
2615,258.0,210.0,95.0,31.1,7.644195194142618
2616,258.0,211.0,95.0,31.0,7.631849515130272
2617,257.0,209.0,95.0,31.0,7.672313743817424
2618,258.0,210.0,95.0,31.0,7.644195194142618
2619,260.0,216.0,95.0,31.0,7.538575378743623
2620,256.0,209.0,95.0,31.3,7.688086614479886
2621,257.0,216.0,95.0,30.9,7.585893990731005
2622,258.0,209.0,95.0,31.2,7.656540873154965
2623,262.0,211.0,95.0,31.1,7.56875803248043
2624,256.0,212.0,95.0,31.2,7.651049577442848
2625,257.0,211.0,95.0,31.0,7.647622385792733
2626,254.0,214.0,95.0,31.0,7.657903960743077
2627,256.0,211.0,95.0,31.2,7.6633952564551935
2628,259.0,209.0,95.0,31.0,7.640768002492503
2629,259.0,218.0,95.0,31.1,7.529656891381391
